X,Y,Name,small,large,circular,mini_hoop,total_rack
984922.071150526,186357.870444357,435 COURT ST,1,0,0,0,1
999456.373774782,200924.879039943,435 GRAHAM AV,2,0,0,0,2
982327.662297353,205444.455302596,435 HUDSON ST,0,3,0,0,3
995080.942236945,233249.067344189,435 W 116 ST,0,1,0,0,1
984814.36270453,214015.291835442,435 W 34 ST,0,0,1,0,1
1032426.83801745,213131.503248692,4350 MAIN ST,0,2,0,0,2
988058.803394109,183219.469240859,436 5 AV,1,0,0,0,1
988492.771686271,181039.401094437,436 7 AV,1,0,0,0,1
999572.290209606,200854.271897689,436 GRAHAM AV,1,0,0,0,1
986432.625216022,204997.442745194,436 LAFAYETTE ST,1,0,0,0,1
993100.889438525,191788.705711275,436 MYRTLE AV,0,1,0,0,1
1014353.09824637,180577.854445353,436 NEW LOTS AV,0,0,2,0,2
979974.423565522,185384.386827022,436 VAN BRUNT ST,1,0,0,0,1
983922.934369281,203633.655774608,436 WEST BROADWAY,1,0,0,0,1
1002696.33415836,250472.590639859,4360 BROADWAY,1,0,0,0,1
941583.821213022,133956.352544188,4360 HYLAN BL,1,0,0,0,1
1024402.17132403,266259.826125681,4362 WHITE PLAINS RD,1,0,0,0,1
939609.006921187,137988.95537135,4363 AMBOY RD,1,0,0,0,1
1024342.05759911,266333.3236821,4369 WHITE PLAINS RD,1,0,0,0,1
989138.013177946,213050.29671818,437 5 AV,0,0,2,0,2
988540.368703946,203705.805892766,437 E 6 ST,1,0,0,0,1
988929.387939021,204393.370462522,437 E 9 ST,0,0,2,0,2
997196.764776945,198527.731931359,437 GRAND ST,0,0,1,0,1
1019552.95037945,189094.847253859,437 RIDGEWOOD AV,0,0,2,0,2
1024450.13677928,266343.340066269,4370 WHITE PLAINS RD,1,0,0,0,1
1024254.56728852,266411.512174025,4375 WHITE PLAINS RD,1,0,0,0,1
1024410.19427386,266423.064644352,4376 WHITE PLAINS RD,1,0,0,0,1
988585.43455869,182592.912751183,438 6 AV,1,0,0,0,1
984909.026557192,186666.092268854,438 COURT ST,0,1,0,0,1
988916.94144161,204258.201113433,438 E 9 ST,0,0,2,0,2
993125.291292608,191792.72210744,438 MYRTLE AV,1,0,0,0,1
997750.007436857,199231.55499877,438 UNION AV,0,0,1,0,1
995074.902550861,233135.392046601,438 W 116 ST,1,0,0,0,1
985021.302579358,214666.359430939,438 W 37 ST,2,0,0,0,2
1024536.15530802,266485.57600227,4388 WHITE PLAINS RD,1,0,0,0,1
1024403.09815945,266534.541127443,4389 WHITE PLAINS RD,1,0,0,0,1
986988.463343188,184126.502859861,439 3 AV,1,0,0,0,1
989865.156408697,210136.890143439,439 3 AV,0,1,0,0,1
987368.862516776,183442.3398581,439 4 AV,1,0,0,0,1
988155.916716948,183089.783804685,439 5 AV,2,0,0,0,2
976688.617473111,165981.831800193,439 86 ST,2,0,0,0,2
988556.723658115,203697.064768523,439 E 6 ST,1,0,0,0,1
993098.90879944,191897.639548525,439 MYRTLE AV,1,0,0,0,1
1014372.81343003,180787.731978357,439 NEW LOTS AV,0,0,2,0,2
988959.808153778,210458.038451269,439 PARK AV S,1,0,0,0,1
1024433.97834702,266584.507234856,4395 WHITE PLAINS RD,1,0,0,0,1
987041.442239866,203465.493053183,44 2 AV,2,0,0,0,2
996300.134024277,202001.162320435,44 BERRY ST,0,0,2,0,2
986595.835519522,199634.14441669,44 CANAL ST,1,0,0,0,1
986711.135813862,191655.330649942,44 COURT ST,5,2,1,0,8
986599.84272936,206924.042238444,44 E 14 ST,0,2,0,0,2
987077.763689518,203367.492264941,44 E 2 ST,1,0,0,0,1
985905.976663023,205685.258626774,44 E 8 ST,1,0,0,0,1
1005142.79186386,195970.933567271,44 IRVING AV,0,0,1,0,1
1001530.8374736,240400.714786276,44 MACOMBS PL,1,0,0,0,1
1011041.71773003,178708.618026346,44 NEW LOTS AV,0,0,1,0,1
981669.028772116,199133.578160599,44 PARK PL,0,0,4,0,4
987377.136450365,207504.509909526,44 UNION SQ,1,0,0,0,1
987377.136450365,207504.509909526,44 UNION SQ E,1,0,0,0,1
985278.819124699,204862.564077944,44 W 4 ST,3,0,0,0,3
987129.709123686,195397.406499103,44 WASHINGTON ST,1,0,0,0,1
1003766.74999653,195269.182018027,44 WILSON AV,0,0,1,0,1
987415.999233529,183613.944501773,440 4 AV,1,0,0,0,1
988047.987142771,183201.97977452,440 5 AV,1,0,0,0,1
990707.743634269,187480.487949774,440 BERGEN ST,1,0,0,0,1
993673.574644864,197400.693174943,440 BERRY ST,0,0,2,0,2
997381.890719026,196598.338480443,440 BROADWAY,1,0,0,0,1
991283.839594945,224712.035205692,440 COLUMBUS AV,0,0,0,2,2
989336.718489185,204885.299268693,440 E 12 ST,1,0,0,0,1
988951.859678864,204282.982231855,440 E 9 ST,0,0,2,0,2
1006188.08898586,191651.63216652,440 EVERGREEN AV,0,0,1,0,1
1009248.30366594,192917.719529361,440 IRVING AV,0,0,1,0,1
988810.176235199,210456.916734353,440 PARK AV S,0,0,1,0,1
997717.256190032,199301.124085352,440 UNION AV,2,0,4,0,6
995079.031479612,232568.123824194,440 W 114 ST,2,0,0,0,2
982224.891505525,209406.932941943,440 W 14 ST,1,0,0,0,1
987294.063453779,171564.153968856,4401 13 AV,0,0,3,0,3
988506.527564272,170607.9777316,4401 15 AV,0,0,1,0,1
981779.221465111,175908.691867679,4401 4 AV,0,1,0,0,1
1006406.88940127,210788.306491524,4401 43 AV,1,0,0,0,1
984236.957035199,173977.995269775,4401 8 AV,0,0,2,0,2
987771.210465357,171185.318440437,4402 14 AV,0,0,1,0,1
988373.841477945,170705.958834857,4402 15 AV,0,0,1,0,1
1019160.91901128,209446.161866099,4402 48 AV,2,0,0,0,2
987888.351963356,171066.929241523,4403 14 AV,0,0,1,0,1
988491.542358026,170593.401973352,4403 15 AV,0,0,1,0,1
981616.069888532,176027.479687855,4404 4 AV,1,0,0,0,1
988478.777947858,170577.369525105,4405 15 AV,0,0,1,0,1
1006076.2358631,208721.880178183,4405 48 AV,1,0,0,0,1
987746.513664365,171152.889699519,4406 14 AV,0,0,2,0,2
1011338.12002435,212698.766909435,4406 60 ST,1,0,0,0,1
1024677.64682294,266684.013925597,4406 WHITE PLAINS RD,0,0,1,0,1
988407.995609105,170615.247402102,4408 15 AV,0,0,1,0,1
1006437.41689928,210736.599245846,4408 43 AV,1,0,0,0,1
1006084.28276302,208710.228954777,4408 48 AV,1,0,0,0,1
1011338.12002435,212698.766909435,4408 60 ST,1,0,0,0,1
984114.573749781,173988.197021022,4408 8 AV,0,0,1,0,1
987257.989050865,171516.786937609,4409 13 AV,0,0,1,0,1
989400.454910278,204933.404487431,441 E 12 ST,2,0,0,0,2
988587.215723112,203680.675365597,441 E 6 ST,1,0,0,0,1
988944.368224025,204324.150456607,441 E 9 ST,0,0,2,0,2
996444.072712779,233271.939017609,441 MANHATTAN AV,0,1,0,0,1
1010283.79076819,182766.775920525,441 MOTHER GASTON BL,0,0,1,0,1
1009139.14574778,183076.34879218,441 ROCKAWAY AV,0,0,1,0,1
987722.926769271,171121.189959764,4410 14 AV,0,0,1,0,1
981591.369806692,175996.879027277,4410 4 AV,0,0,1,0,1
1006454.32237728,210733.699973434,4410 43 AV,1,0,0,0,1
1006088.99436778,208709.504546776,4410 48 AV,1,0,0,0,1
1006093.70597252,208708.780138776,4412 48 AV,1,0,0,0,1
987234.401827693,171486.180699602,4413 13 AV,0,0,1,0,1
981724.549330354,175844.575854182,4413 4 AV,0,0,1,0,1
1006095.35951252,208718.982874274,4413 48 AV,1,0,0,0,1
984170.075935364,173901.851065099,4413 8 AV,0,0,1,0,1
987706.83067286,171109.529221937,4414 14 AV,0,0,1,0,1
981567.224841863,175966.642539188,4414 4 AV,0,0,1,0,1
987222.74699536,171470.877580598,4415 13 AV,0,0,1,0,1
1002708.67796569,250973.565359682,4415 BROADWAY,1,0,0,0,1
987211.092163026,171455.574461609,4417 13 AV,0,0,2,0,2
987804.54570052,170980.935975194,4417 14 AV,0,0,1,0,1
1006104.7830501,208717.534058273,4417 48 AV,1,0,0,0,1
981542.247201532,175934.948704943,4418 4 AV,1,0,0,0,1
1006107.84111486,208706.60658668,4418 48 AV,1,0,0,0,1
987130.877428442,171498.555346772,4419 13 AV,0,0,1,0,1
1007787.5398552,215180.540817276,4419 BROADWAY,1,0,0,0,1
985904.079685196,172465.365092933,4419 NEW UTRECHT AV,0,0,1,0,1
1006414.39233902,210158.018710107,4419 QUEENS BL,1,0,0,0,1
988022.192574948,183175.01558961,442 5 AV,1,0,0,0,1
990497.508818522,225162.136995777,442 AMSTERDAM AV,0,0,0,2,2
988768.949939698,189272.912842602,442 ATLANTIC AV,1,0,0,0,1
984696.466286778,206982.225849107,442 AV OF THE AMERICAS,1,0,0,0,1
984882.122739613,186623.829558104,442 COURT ST,1,0,0,0,1
989177.939279199,204719.860295102,442 E 11 ST,2,0,0,0,2
988979.863559857,204232.345850185,442 E 9 ST,1,0,2,0,3
1006112.55271961,208705.882178694,4420 48 AV,1,0,0,0,1
987791.503403768,170965.268027514,4421 14 AV,0,0,1,0,1
981687.083197936,175800.131717354,4421 4 AV,0,1,0,0,1
1006114.20625961,208716.085242271,4421 48 AV,1,0,0,0,1
982866.647111773,174833.47518611,4421 6 AV,0,0,1,0,1
984132.05632636,173854.853127599,4421 8 AV,0,0,2,0,2
1060026.31004936,217770.006438851,4421 DOUGLASTON PY,1,0,0,0,1
981672.929354861,175783.01003243,4423 4 AV,0,0,1,0,1
1006338.80423561,209482.842567027,4424 GREENPOINT AV,1,0,0,0,1
982260.066960111,175344.668717518,4425 5 AV,1,0,0,0,1
989923.347237185,210137.632267937,443 3 AV,1,0,0,0,1
988503.61844936,180885.65632318,443 7 AV,1,0,0,0,1
1001746.36689819,195153.242945433,443 BUSHWICK AV,0,0,1,0,1
981606.207703531,202684.351242766,443 GREENWICH ST,4,0,0,0,4
1001428.62015836,237409.440257013,443 LENOX AV,1,0,0,0,1
989008.833974361,210561.15405868,443 PARK AV S,1,0,0,0,1
989857.379193276,210216.312884852,444 3 AV,2,0,0,0,2
990570.611690685,225185.837407693,444 AMSTERDAM AV,0,1,0,0,1
983966.428048685,201692.500536188,444 BROADWAY,1,0,0,0,1
984194.284876436,202343.193460524,444 BROOME ST,1,0,0,0,1
989364.426110938,204924.288692027,444 E 12 ST,3,0,0,0,3
989383.783027604,205134.876197353,444 E 13 ST,1,0,0,0,1
989604.080487281,205327.654683188,444 E 14 ST,2,0,0,0,2
986543.480637357,205084.164028436,444 LAFAYETTE ST,1,0,0,0,1
988932.619887948,210627.811733767,444 PARK AV S,2,0,0,0,2
1005806.7623207,184801.174738854,444 RALPH AV,1,0,0,0,1
979878.703284532,185255.067203775,444 VAN BRUNT ST,1,0,0,0,1
1020650.46590094,186636.514900193,445 AUTUMN AV,0,0,1,0,1
984850.233039603,186321.800306514,445 COURT ST,1,0,0,0,1
996506.570947364,218057.737490684,445 E 69 ST,3,0,0,0,3
1006903.26045577,191369.568754271,445 EVERGREEN AV,0,0,1,0,1
999436.612987518,201051.65404886,445 GRAHAM AV,1,0,0,0,1
987997.950825527,219786.607064441,445 W 59 ST,0,1,0,0,1
989797.006282523,179712.052371189,446 16 ST,0,1,0,0,1
989815.247387782,210272.045713022,446 3 AV,1,0,0,0,1
984157.696038857,202317.690558776,446 BROOME ST,1,0,0,0,1
990828.878234521,187743.565835685,446 DEAN ST,1,0,0,0,1
998041.942548528,194317.998881027,446 MARCY AV,0,0,2,0,2
989831.150899276,173589.534432516,446 MC DONALD AV,0,0,2,0,2
993257.279873773,191821.55275844,446 MYRTLE AV,1,0,0,0,1
994508.762607023,185286.714778274,446 PARK PL,1,0,0,0,1
986722.345437109,217723.225036353,446 W 50 ST,4,0,0,0,4
999535.524535105,155247.316851944,4463 BEDFORD AV,0,0,2,0,2
1026666.91351369,267691.542422354,4466 BAYCHESTER AV,1,0,0,0,1
988675.60301353,182544.109043017,447 6 AV,1,0,0,0,1
991395.996522859,224715.711379439,447 COLUMBUS AV,0,0,0,2,2
984874.365537271,186270.066158026,447 COURT ST,1,0,0,0,1
989440.302927688,205227.792350098,447 E 13 ST,3,0,0,0,3
988530.798513114,182509.107472599,448 6 AV,1,0,0,0,1
988847.434690863,189283.857702598,448 ATLANTIC AV,1,0,0,0,1
991367.730175197,224781.283098683,448 COLUMBUS AV,0,0,0,2,2
994790.212831527,188061.563231185,448 GRAND AV,1,0,0,0,1
1008356.13123769,179327.349728525,448 HERZL ST,0,0,2,0,2
982389.761582613,205667.421064019,448 HUDSON ST,1,1,0,0,2
1010189.22074735,182740.807468519,448 MOTHER GASTON BL,0,0,1,0,1
983973.104216442,203743.683113605,448 WEST BROADWAY,1,0,0,0,1
998785.762911275,211656.21420452,4480 21 ST,1,0,0,0,1
983855.274399608,201826.211554855,449 BROADWAY,1,0,0,0,1
984829.710442856,186199.021024525,449 COURT ST,1,0,0,0,1
1009553.63507627,192891.075225681,449 IRVING AV,0,0,1,0,1
986352.606675282,216867.372089267,449 W 46 ST,0,2,0,0,2
985773.154750198,206745.818185434,45 5 AV,1,0,0,0,1
963387.269732028,172845.874502525,45 BAY ST,3,0,0,0,3
985832.381993935,203728.067003101,45 BLEECKER ST,1,0,0,0,1
983190.709783852,205243.291334853,45 CARMINE ST,1,0,0,0,1
988826.651595935,220068.378810599,45 COLUMBUS AV,0,1,0,0,1
994997.176328361,222364.171135023,45 E 80 ST,0,0,0,1,1
996118.928021863,224502.969678938,45 E 89 ST,1,0,0,0,1
1000106.17365627,195357.963336527,45 GRAHAM AV,1,0,0,0,1
987697.250311449,207305.628417522,45 IRVING PL,0,1,0,0,1
983459.105244443,200058.489040434,45 LAFAYETTE ST,0,4,0,0,4
986887.936313272,195350.016173944,45 MAIN ST,1,0,0,0,1
986737.900852188,198378.676127106,45 PIKE ST,1,0,0,0,1
986708.436344191,201884.625480026,45 RIVINGTON ST,0,1,0,0,1
1016416.92745203,175150.917464599,45 TWIN PINES DR E,0,0,4,0,4
985949.740026936,206065.623351604,45 UNIVERSITY PL,1,0,0,0,1
998508.734922022,231356.661352098,45 W 116 ST,1,0,0,0,1
985286.849948525,205022.505687192,45 W 4 ST,1,0,0,0,1
990672.452366278,217075.072133183,45 W 55 ST,0,0,1,0,1
990806.632544115,217722.527531192,45 W 57 ST,1,0,0,0,1
987140.244207606,195406.880233437,45 WASHINGTON ST,1,4,0,0,5
992217.263581112,191301.291331768,45 WILLOUGHBY AV,2,0,0,0,2
984633.715428025,214447.022271186,450 10 AV,0,1,0,0,1
988842.452417359,189230.664567515,450 ATLANTIC AV,1,0,0,0,1
962916.201448441,169244.9095916,450 BAY ST,1,0,0,0,1
990779.883909941,187379.952389687,450 BERGEN ST,1,0,0,0,1
997526.061690524,196600.96708411,450 BROADWAY,0,0,1,0,1
984116.949401185,202385.456171274,450 BROOME ST,1,0,0,0,1
994122.477290362,181601.008238941,450 FLATBUSH AV,1,0,0,0,1
991620.165037781,159397.307239607,450 KINGS HY,1,0,0,0,1
993285.862165689,191769.464279935,450 MYRTLE AV,1,0,0,0,1
1010539.90902236,243836.493347764,450 ST PAUL'S PL,0,2,0,0,2
982337.450663611,210081.666172519,450 W 16 ST,4,0,0,0,4
982544.734041691,210251.429612517,450 W 17 ST,0,8,0,0,8
985647.654673114,215611.466136515,450 W 41 ST,1,0,0,0,1
985812.202244282,215809.67341727,450 W 42 ST,0,1,0,0,1
985876.729346186,216138.305634022,450 W 43 ST,1,0,0,0,1
987503.336985365,219114.340692431,450 W 56 ST,1,0,0,0,1
981620.198817268,175719.622692019,4501 4 AV,0,0,1,0,1
1006414.5718006,209354.666970357,4501 47 AV,1,0,0,0,1
1007880.94058703,215142.012022942,4501 BROADWAY,2,0,0,0,2
985866.064997435,172363.350861266,4501 NEW UTRECHT AV,0,0,1,0,1
1057660.28722236,220344.409754604,4501 NORTHERN BL,4,0,0,0,4
986977.679244027,171460.283441693,4502 13 AV,0,0,1,0,1
987565.024854109,170963.778529182,4502 14 AV,0,0,1,0,1
1008926.42045145,216856.874734938,4502 30 AV,1,0,0,0,1
1006690.24316527,210610.044052765,4502 43 AV,1,0,0,0,1
1006190.70315386,208088.774817109,4502 48 AV,1,0,0,0,1
985763.650504112,172450.782773018,4502 NEW UTRECHT AV,0,0,2,0,2
1025956.66821502,203030.437164769,4502 QUEENS BL,2,0,0,0,2
984058.514478698,173761.221425101,4503 8 AV,0,0,1,0,1
999582.106462941,154927.468410268,4503 BEDFORD AV,0,0,1,0,1
987109.248862773,171331.691179186,4505 13 AV,0,0,1,0,1
983921.422889352,173839.553289443,4506 8 AV,0,0,1,0,1
987712.973705187,170850.493650764,4507 14 AV,0,0,1,0,1
1006552.03707686,209333.661434934,4507 47 AV,1,0,0,0,1
984045.19331111,173728.067620024,4507 8 AV,0,0,1,0,1
985823.052944362,172279.916973025,4507 NEW UTRECHT AV,0,0,1,0,1
983908.93439728,173823.523137763,4508 8 AV,0,0,1,0,1
987067.06882903,171275.21557036,4509 13 AV,0,0,1,0,1
1009036.91957428,216889.413055688,4509 30 AV,1,0,0,0,1
1007926.14292444,215096.878911108,4509 BROADWAY,1,0,0,0,1
989508.198133111,180927.022054106,451 13 ST,0,1,0,0,1
988501.702114612,180739.924659267,451 7 AV,1,0,0,0,1
990602.72284694,225233.938033268,451 AMSTERDAM AV,1,0,0,2,3
992375.115955696,161237.757626936,451 AV P,0,0,1,0,1
984120.275181949,202300.567233443,451 BROOME ST,1,0,0,0,1
991416.201534942,224753.243784681,451 COLUMBUS AV,1,0,0,0,1
982321.029436603,205681.271101937,451 HUDSON ST,1,0,0,0,1
1009618.29767661,192841.229524851,451 IRVING AV,0,0,1,0,1
988879.738760114,210397.1796491,451 PARK AV S,0,0,1,0,1
1008965.8465537,216769.474975348,4510 30 AV,1,0,0,0,1
985802.525098279,172127.99142386,4512 NEW UTRECHT AV,0,0,1,0,1
1006745.62002303,210655.636809349,4514 43 AV,1,0,0,0,1
983878.685113937,173794.377198681,4514 8 AV,0,0,1,0,1
983940.847719282,173752.114487931,4515 8 AV,0,0,2,0,2
985946.288262188,172121.807381108,4515 NEW UTRECHT AV,0,0,1,0,1
1006750.20301911,210195.489435688,4515 QUEENS BL,1,0,0,0,1
1006051.56826152,208109.780680597,4516 48 AV,1,0,0,0,1
983865.919063359,173777.982874513,4516 8 AV,0,0,1,0,1
986913.298467278,171377.209788933,4518 13 AV,0,0,1,0,1
1007961.1671326,214977.411958441,4518 BROADWAY,0,0,1,0,1
1006643.69863895,210001.2020946,4518 QUEENS BL,1,0,0,0,1
987007.953461692,171262.457065687,4519 13 AV,0,0,1,0,1
1007244.82079628,215464.564199358,4519 BROADWAY,2,0,0,0,2
990577.789825946,225270.000625193,452 AMSTERDAM AV,1,0,0,0,1
1020557.4214676,186535.092202768,452 AUTUMN AV,0,0,1,0,1
991356.634068772,224845.038220525,452 COLUMBUS AV,1,0,0,0,1
982424.962627694,205703.85143736,452 HUDSON ST,1,0,0,0,1
997706.416316688,199352.124311432,452 UNION AV,1,1,0,0,2
1003769.40517494,214031.150071442,4520 33 ST,2,0,0,0,2
1006010.82556085,208115.937820524,4520 48 AV,1,0,0,0,1
985802.525098279,172127.99142386,4520 NEW UTRECHT AV,0,0,1,0,1
983355.580845192,174112.812913522,4521 7 AV,0,0,1,0,1
1006740.86215852,210108.405620351,4521 QUEENS BL,1,0,0,0,1
1002972.90447135,210394.486413017,4522 32 PL,2,0,0,0,2
983229.318302438,174230.131248429,4522 7 AV,0,0,2,0,2
983884.511217773,173697.46597518,4522 8 AV,0,0,1,0,1
982088.836987615,175183.286494359,4523 5 AV,1,0,0,0,1
1006789.92866144,210684.095741943,4526 43 AV,2,0,0,0,2
988685.323466524,182484.725303516,453 6 AV,1,0,0,0,1
990614.901956439,225255.437006027,453 AMSTERDAM AV,0,0,0,2,2
984007.176982939,201816.008163184,453 BROADWAY,1,1,0,0,2
984829.712411359,186105.752838358,453 COURT ST,1,0,0,0,1
964706.880609855,153120.518284023,453 FATHER CAPODANNO BL,0,2,0,0,2
982843.197683603,210736.336123019,453 W 19 ST,1,0,0,0,1
999249.942757189,211100.890183941,4530 23 ST,0,3,0,0,3
1003812.50351395,209370.282752767,4530 36 ST,0,1,0,0,1
1014410.03776503,250520.772302017,4531 3 AV,2,0,0,0,2
1014419.33597477,250607.132037431,4535 3 AV,1,0,0,0,1
1002642.55867536,210088.923703939,4535 VAN DAM ST,0,2,0,0,2
1003198.47062127,252196.299134687,4536 BROADWAY,1,0,0,0,1
990550.916848198,225312.256446183,454 AMSTERDAM AV,1,0,0,0,1
994125.786010772,197341.851429105,454 BEDFORD AV,0,0,2,0,2
999512.241117105,201128.939327359,454 GRAHAM AV,1,2,0,0,3
1000320.65583886,235288.609853014,454 LENOX AV,0,1,0,0,1
984064.572209358,203872.655296609,454 WEST BROADWAY,1,0,0,0,1
990654.195513025,208574.466431022,455 1 AV,2,0,0,0,2
989314.467221364,213230.313090444,455 5 AV,1,0,0,0,1
988473.411160693,180696.200665355,455 7 AV,1,0,0,0,1
993296.061292276,191934.509225443,455 MYRTLE AV,1,1,0,0,2
983423.735892609,211558.606788188,455 W 23 ST,2,1,0,0,3
984976.415858105,214837.594324693,455 W 37 ST,4,0,0,0,4
1006615.9555842,209435.368908688,4552 46 ST,1,0,0,0,1
1006310.99162719,208680.194237933,4553 45 ST,1,0,0,0,1
1006310.99162719,208680.194237933,4557 45 ST,1,0,0,0,1
1005777.43495153,209112.541470349,4559 46 ST,0,1,0,0,1
1006941.93229444,209331.472462937,4559 47 ST,1,0,0,0,1
989973.158489272,210420.730126932,456 3 AV,0,2,0,0,2
987892.394278109,182983.358820692,456 5 AV,1,0,0,0,1
990830.093127102,187354.462939352,456 BERGEN ST,1,0,0,0,1
993339.927346274,191797.173542097,456 MYRTLE AV,1,0,0,0,1
993981.738070518,234347.43719469,456 RIVERSIDE DR,1,0,0,0,1
985838.497795358,216159.434528768,456 W 43 ST,1,0,0,0,1
1006310.99162719,208680.194237933,4561 45 ST,1,0,0,0,1
1007195.46590811,209354.299517021,4562 48 ST,1,0,0,0,1
986772.957868695,183818.62191394,457 3 AV,2,0,0,0,2
987248.777455106,183190.938129932,457 4 AV,1,0,0,0,1
991430.871453106,224779.479952693,457 COLUMBUS AV,1,0,0,0,1
984789.771546364,186062.761126444,457 COURT ST,1,1,0,0,2
1011324.90581194,182780.665000349,457 SUTTER AV,0,0,2,0,2
987872.148255602,182951.294908434,458 5 AV,1,0,0,0,1
984764.246006861,186392.477986693,458 COURT ST,1,0,0,0,1
992416.207080856,161244.693636686,459 AV P,0,0,1,0,1
989047.006470188,210898.168476522,459 PARK AV S,1,0,0,0,1
985843.200869948,216255.618719608,459 W 43 ST,1,0,0,0,1
984138.022521779,203871.926295429,459 WEST BROADWAY,1,0,0,0,1
987168.701827854,205471.87946035,46 3 AV,2,0,0,0,2
990592.594258279,187655.33536911,46 5 AV,1,0,0,0,1
985162.594291523,200004.20798102,46 BOWERY,1,0,0,0,1
1000481.79692078,199205.538318515,46 BUSHWICK AV,2,0,0,0,2
983120.349688351,188166.416039854,46 CARROLL ST,1,0,0,0,1
982223.224842191,186105.466093525,46 DWIGHT ST,4,0,0,0,4
987112.446691021,203063.644447431,46 E 1 ST,1,0,0,0,1
986402.803425282,206869.738541275,46 E 13 ST,1,0,0,0,1
987705.628903612,208796.474517182,46 E 22 ST,1,1,0,0,2
987821.425588027,209053.345066443,46 E 23 ST,0,2,0,0,2
984745.412383109,198645.972180441,46 MADISON ST,1,0,0,0,1
998389.166591614,198010.683424771,46 MAUJER ST,1,0,0,0,1
980553.998849943,197129.177313775,46 TRINITY PL,0,0,1,0,1
985370.152603447,207663.547321096,46 W 14 ST,1,0,0,0,1
987128.602826685,195374.089288518,46 WASHINGTON ST,1,0,0,0,1
987912.384395614,182874.427936181,460 5 AV,2,0,0,0,2
986896.811295524,213126.458639354,460 7 AV,1,0,0,0,1
988935.915485024,189232.139630184,460 ATLANTIC AV,2,0,0,0,2
990864.767926529,187336.620127276,460 BERGEN ST,1,0,0,0,1
1014443.07313202,182519.108108774,460 BRADFORD ST,0,0,2,0,2
948166.254242361,155195.681128442,460 BRIELLE AV,0,1,0,0,1
997994.69297111,188144.410178348,460 NOSTRAND AV,2,0,0,0,2
992284.770335853,216905.773259193,460 PARK AV,4,0,0,0,4
988955.323254615,210722.542515442,460 PARK AV S,1,0,0,0,1
985665.088365272,215948.110804439,460 W 42 ST,0,1,0,0,1
985805.532310113,216140.851232603,460 W 43 ST,1,0,0,0,1
993790.311616108,188886.719717354,460 WASHINGTON AV,2,0,0,0,2
1006673.05028628,235793.885089189,460 WILLIS AV,1,0,0,0,1
1006633.80167711,208714.008474767,4601 48 AV,2,0,0,0,2
1008078.06552085,214992.099921182,4601 BROADWAY,3,0,0,0,3
1006872.69818094,210177.0226091,4601 QUEENS BL,1,0,0,0,1
1006712.73819903,209657.336640596,4602 46 ST,1,0,0,0,1
985801.138290018,172114.511135846,4602 NEW UTRECHT AV,0,0,1,0,1
986894.725669771,171169.905413523,4603 13 AV,0,0,1,0,1
982011.960500941,175086.382160604,4603 5 AV,1,0,0,0,1
983168.540536866,174164.919436604,4604 7 AV,0,0,1,0,1
986890.008815691,171156.424797431,4605 13 AV,0,0,1,0,1
981927.605682775,175138.853184268,4606 5 AV,1,0,1,0,2
983155.774486274,174148.160939932,4606 7 AV,0,0,1,0,1
983803.752192944,173595.091508016,4606 8 AV,0,0,1,0,1
985798.364673525,172087.550887942,4606 NEW UTRECHT AV,0,0,1,0,1
1006721.43371969,208645.594897687,4607 48 AV,1,0,0,0,1
